conversation_id,customer_tweet_id,customer_text,customer_created_at,depth,brand_tweet_ids,brand_reply_text,brand_first_reply_at,n_brand_replies,reply_word_count,is_deflection,deflection_only,conv_max_depth,customer_thanked_after,is_thread_opener,split,has_exact_twin_in_history
526932,592859,@hulu_support what is up with the errors playing video in the SEC championship?,2017-12-02 21:45:06+00:00,0,592858,"@125976 Our apologies for the difficulty today, Andrew. We're looking into the root cause of this behavior for future improvements: https://t.co/NRy8VAcsLp. We appreciate you bearing with us! Please let us know if there is anything else we can assist with.",2017-12-03 17:55:31+00:00,1,44,False,False,1,False,True,gold_pool,False
526935,592862,@hulu_support cancelling our subscription. I’ve been watching buffering for the past hour.,2017-12-02 21:49:00+00:00,0,592860,"@260331 Oh no! We'd hate to lose you. Let us know what device you're using and we'll send over some helpful tips. For now, try: https://t.co/HXpLyTU79x. Any improvement?",2017-12-03 17:52:45+00:00,1,34,False,False,2,False,True,gold_pool,False
526939,592864,"@hulu_support It was solved by logging out from tv provider and logging back in. I hope that’s now necessary very often. While not convenient, it is an annoyance.",2017-12-03 18:04:52+00:00,2,592866,"@260332 Thanks for the notes, David. Rest assured we're continuously working on improvements—and we'll be sure your feedback here gets passed along. We sincerely appreciate your patience!",2017-12-03 19:14:51+00:00,1,30,False,False,3,False,False,gold_pool,False
526939,592865,@hulu_support I can’t play any content using ESPN app on iPhone or iPad using Hulu credentials. Playing same content from Hulu app is allowed. It used to work. Did something change recently?,2017-12-03 17:30:15+00:00,0,592863,"@260332 Hello, David! We're sorry to hear about the issue streaming on your iOS, and we'd like to help. Did you get a specific error message on your screens when attempting playback? When you have a moment, let's try working through the following: https://t.co/C3IOhQGizS. Better?",2017-12-03 17:47:56+00:00,1,51,False,False,3,False,True,gold_pool,False
496562,561103,"@hulu_support This is way to consistently an issue, please get your stuff together or I'm gone",2017-12-02 22:57:47+00:00,1,592867,@260333 We're so sorry for the trouble/frustration! Our team is working to get to the root cause so we can ensure this doesn't happen again. Our sincere apologies! We'll be sharing your feedback.,2017-12-03 17:47:16+00:00,1,37,False,False,5,True,False,gold_pool,False
526947,592869,@hulu_support Tried watching on my laptop and received an error and it kept buffering. Tried watching on Nintendo switch... same issue. Finally got better yesterday but still had issues with buffering.,2017-12-03 17:43:50+00:00,2,592871,"@260334 Sorry to hear—but thanks for the details! Are you noticing these issues with only particular networks or shows? Are you subscribed to our live TV service? If so, please also include your zip code so we can check our end for any known issues. We'll standby!",2017-12-03 19:10:32+00:00,1,49,False,False,5,False,False,gold_pool,False
526947,592872,@hulu_support No just streaming. Not live. I was watching The Handmaid's Tale.,2017-12-03 19:18:11+00:00,4,592873,"@260334 Ah, gotcha! So sorry about the confusion on our end. On your PC, try: https://t.co/6xNmexfdiX and for your Switch: https://t.co/ySgWo1PU5X. Let us know if no improvement!",2017-12-03 21:07:18+00:00,1,33,False,False,5,False,False,gold_pool,False
526947,592870,Dear @115940 why do I spend more time buffering than I do watching the actual show in trying to watch?? My #hulu free trial is not going well.,2017-12-02 22:30:13+00:00,0,592868,@260334 Oh no! That shouldn't be the case. What device are you using? Are you running into this behavior across all live channels? We did run into an issue with CBS yesterday: https://t.co/NRy8VAcsLp. We'll look out for your reply!,2017-12-03 17:41:30+00:00,1,44,False,False,5,False,True,gold_pool,False
496562,561107,@hulu_support Still not working. Interested in what Hulu will do for customers after major service interruption?,2017-12-02 22:49:09+00:00,1,592874,"@260335 Our sincere apologies for the disruption, Scott. While we are still investigating to ensure a this doesn't happen again in the future, we'd be happy to discuss any alternative options over chat or phone: https://t.co/6YdK7bvQN7.",2017-12-03 17:38:46+00:00,1,41,False,False,5,True,False,gold_pool,False
526953,592876,@hulu_support are you doing something to compensate subscribers who missed the game?,2017-12-03 17:42:03+00:00,2,592878,"@260336 We'd be happy to discuss any options, Clare. If you'd please reach out to us over chat or phone: https://t.co/6YdK7bvQN7, we'll verify your account details and take it from there. 👍",2017-12-03 19:07:00+00:00,1,37,False,False,3,False,False,gold_pool,False
526953,592877,@hulu_support the SEC Championship is unwatchable on Amazon Firestick right now. Holy cow. Freezes every 3 seconds. I’ve missed 3 touchdowns.,2017-12-02 22:28:41+00:00,0,592875,"@260336 We're so sorry for the trouble yesterday, Clare! Our team is aware of and investigating this issue so it doesn't happen again: https://t.co/NRy8VAcsLp. Our sincere apologies for the trouble/inconvenience!",2017-12-03 17:35:24+00:00,1,36,False,False,3,False,True,gold_pool,False
496562,561110,@hulu_support @hulu_support I agree this is ridiculous. This should not be happening. We will have to change service if this is the quality of service you offer.,2017-12-02 22:43:47+00:00,1,592879,"@260337 Our sincere apologies for any let-down, Gerald! Please know that our teams are still investigating to ensure this doesn't happen again in the future. We will definitely be sure to pass along your feedback from here too. 🙏",2017-12-03 17:35:17+00:00,1,40,False,False,5,True,False,gold_pool,False
496562,561117,@hulu_support Yea.... sorry but that's not working any better on desktop or mobile.,2017-12-02 22:32:54+00:00,1,592880,"@260338 We're very sorry to hear of the trouble, Sylvain! Our team is hard at work investigating the root cause of this behavior with the network. We'll definitely be forwarding your experience along so we can continue to improve. Thanks for your patience!",2017-12-03 17:20:37+00:00,1,45,False,False,5,True,False,gold_pool,False
526959,592882,Ok also why isn't Elf on Hulu? @115940 please advise also.,2017-12-02 22:43:24+00:00,0,592881,"@260339 Sorry for the delay! Buddy got a little turned around on his way through the Candy Cane forest, but the good news is he's here now: https://t.co/MNBxLlJRRG. Please enjoy and happy holidays!",2017-12-03 17:20:02+00:00,1,37,False,False,1,False,True,gold_pool,False
526963,592886,I can’t wait to cancel @115940 tomorrow.  Cord cutting experiment abject failure.,2017-12-02 21:47:14+00:00,0,592883,"@260340 We'd hate to lose you, Chris! We would love to see how we can help turn things around. What seems to be the issue here? Any specific examples you care to share?",2017-12-03 17:15:48+00:00,1,34,False,False,2,False,True,gold_pool,False
528457,594438,@hulu_support this is absolute robbery.  Trying to stick with you guys but almost not worth it.,2017-12-02 22:37:27+00:00,0,594437,"@260821 Our apologies for the difficulty, Brandon. We're looking into the root cause of this behavior for future improvements: https://t.co/NRy8VAcsLp. We appreciate you bearing with us! Please let us know if there is anything else we can assist with.",2017-12-03 18:08:39+00:00,1,43,False,False,1,False,True,gold_pool,False
528459,594440,@hulu_support Why does CBS keep buffering I’m missing the #SECChampionship,2017-12-02 22:38:09+00:00,0,594439,"@260822 Sorry about that, Mark! There was a known issue earlier that our team was investigating. Let us know if you're still having trouble and which network is affected! We'd love to help.",2017-12-03 18:07:09+00:00,1,35,False,False,1,False,True,gold_pool,False
496562,594442,@hulu_support Not looking to cancel. I want a refund for something that wasn’t working.,2017-12-03 18:18:32+00:00,3,594443,"@251014 Completely understood, Elizabeth. We'd be happy to discuss any options. Please send us a ping or a ring at: https://t.co/6YdK7bvQN7. We'll verify your account details and take it from there. 👍",2017-12-03 19:22:28+00:00,1,36,False,False,5,False,False,gold_pool,False
496562,561153,"@hulu_support Doesn’t work on mobile, either. You’ll be giving us all refunds, right? I’m not paying for this shit.",2017-12-02 22:35:31+00:00,1,594441,"@251014 Apologies for any frustration, Elizabeth! Our team is hard at work investigating the root cause of this behavior with the network. We'll definitely be forwarding your experience to our team. For cancel options, please contact: https://t.co/6YdK7bvQN7. ✅",2017-12-03 18:05:34+00:00,1,41,False,False,5,True,False,gold_pool,False
496562,561109,@hulu_support You are fired. How do you plan on refunding my $40?,2017-12-02 22:43:56+00:00,1,594444,"@260823 Hello, Sebastian! We're truly sorry for any disappointment with catching all of the game yesterday. 😔 Our developers are actively investigating to ensure this does not happen again. If you'd still like to cancel, reach out here: https://t.co/6YdK7bvQN7.",2017-12-03 18:03:27+00:00,1,43,False,False,5,True,False,gold_pool,False
496562,561154,@hulu_support Y’all suck period. Pure GARBAGE,2017-12-02 22:34:56+00:00,1,594445,"@260824 Yikes! Sorry to hear that, Cody. Anything we can assist with? Feel free to include any specific examples with your reply. We're here to help! 💚",2017-12-03 18:00:55+00:00,1,27,False,False,5,True,False,gold_pool,False
528469,594447,@hulu_support - having buffering and restart issues with the SEC Championship....,2017-12-02 21:48:34+00:00,0,594446,"@260825 Hello, Fred! Our sincere apologies for any let-down, Fred! Please know that our teams are still investigating to ensure this doesn't happen again in the future. We will definitely be sure to pass along your feedback from here too.",2017-12-03 17:59:20+00:00,1,42,False,False,1,False,True,gold_pool,False
529871,595971,@115940 your wait times between episodes is way to long,2017-12-02 23:03:53+00:00,0,595969,"@261222 Hey, Brandon! Mind elaborating? Is it buffering? We'd love to lend a hand if we can! What device are you streaming on when this happens? Is it during a specific show or all shows?",2017-12-03 18:58:25+00:00,1,36,False,False,2,False,True,gold_pool,False
529873,595973,"Hey @hulu_support , can I just watch the SEC championship without the feed skipping around, lagging and ultimately erroring out every 3 minutes?",2017-12-02 23:03:46+00:00,0,595972,"@261223 Hey, Chase. Our apologies for the streaming behavior during the game yesterday. We’re working to make improvements and updates for future games, so we’ll be sharing your feedback and experience with the appropriate teams here.",2017-12-03 18:52:40+00:00,1,38,False,False,1,False,True,gold_pool,False
496562,561108,@hulu_support The CBS app says it doesn't support Hulu subscriptions...,2017-12-02 22:44:43+00:00,1,595974,"@261224 Apologies, Brent! You'll want to make sure you're on one of the following devices: https://t.co/MRh7LxlQXc. We'll be listed from any of those.",2017-12-03 18:50:22+00:00,1,29,False,False,5,True,False,gold_pool,False
496562,561149,@hulu_support buffering https://t.co/v0FE6G1Ich,2017-12-02 22:50:42+00:00,1,595976,"@261225 We're so sorry for the trouble yesterday! If you're still running into buffering across additional channels, try:https://t.co/HXpLyTU79x and let us know the device you're using to stream.",2017-12-03 18:36:02+00:00,1,35,False,False,5,True,False,gold_pool,True
496562,561129,@hulu_support Plan on having this sorted for #BigTenChampionship?,2017-12-02 23:01:19+00:00,1,595977,"@261226 We're sorry for the any frustrations! We’re working to make improvements for future sporting events, so we’ll be sharing your feedback and experience with the appropriate teams here.",2017-12-03 18:35:48+00:00,1,32,False,False,5,True,False,gold_pool,False
531092,597212,@hulu_support  when is @25868 going to be available?,2017-12-02 23:19:06+00:00,0,597211,"@261592 Hey, Tori! While we don't have any news to share, we'd be happy to pass along a request on your behalf!",2017-12-03 19:44:05+00:00,1,24,False,False,1,False,True,gold_pool,False
496562,597214,@hulu_support No problem. The ACC Ch and Big 10 Ch games both streamed just fine.,2017-12-03 19:41:33+00:00,3,597215,"@261593 Awesome, we're so glad to hear this! Thank you for bearing with us and for keeping us updated, Jim! Please don't hesitate to reach out if you run into any additional trouble.",2017-12-03 20:54:07+00:00,1,35,False,False,5,False,False,gold_pool,False
496562,561130,"@hulu_support FWIW, I think the issue resides on CBS's side. I switched from Hulu to the CBS app to see if there was a difference and there was not. Actually it was worse. Watching on a ATV4.",2017-12-03 00:08:14+00:00,1,597213,"@261593 Hey, Jim! Thanks for writing in with those details. We hope that this issue has been resolved for you and you were able to catch the rest of the game. Our team is hard at work investigating the root cause of this behavior with the network. We appreciate your patience!",2017-12-03 19:33:41+00:00,1,51,False,False,5,True,False,gold_pool,False
531102,597217,@hulu_support @261594 Streaming CBS is miserable right now,2017-12-03 20:11:36+00:00,4,597219,"@261595 Apologies, Tyler! We are currently looking into this behavior. While things should be better now, we're sorry for any inconvenience and thank you for bearing with us.",2017-12-03 21:37:13+00:00,1,29,False,False,5,False,False,gold_pool,False
531102,597218,"@261596 @115940 @115911 Definitely. I haven’t been able to watch a full NBA game all season with @115940 live on WiFi or LTE. Hope they figure out their issues soon, because I can’t stick with a service that doesn’t work.",2017-12-03 18:19:50+00:00,2,597216,"@261594 So sorry for the streaming issues yesterday, James! Rest assured we're still investigating to ensure things go smoother in the future. Thank you so much for bearing with us in the meantime! We'll definitely pass along the feedback to the teams.",2017-12-03 19:32:06+00:00,1,44,False,False,5,False,False,gold_pool,False
531106,597223,@hulu_support They're never available. I moved from NE to Oregon. The advertisements for your service make it seem like all games will be available. Extremely disappointed that that isn't the case.,2017-12-03 19:44:43+00:00,2,597225,"@261597 So sorry about that, Justine. While games that air live on national networks like ESPN will be available, those airing on local affiliates will be determined by your current zip. Our apologies again. We'll definitely pass along the feedback for future improvements.",2017-12-03 20:36:26+00:00,1,44,False,False,3,False,False,gold_pool,False
531106,597224,@115940 why do we pay $40/month for access to NFL and still only get certain games? I haven't been able to watch a @174356 game all season.... #unsatisfied,2017-12-03 18:20:34+00:00,0,597222,"@261597 Apologies, Justine! Are you running into playback trouble, or are the games just never available? If it's the latter, check out: https://t.co/1XIZJhGH2X for more details. Game-day availability does vary by region and the device you're on.",2017-12-03 19:27:54+00:00,1,43,False,False,3,False,True,gold_pool,False
531108,597227,"Dear @115940, if you’re going to make me sit through 120 seconds of commercials 8 times for a 20 minute episode, at least change them up. I’m basically a spokesperson for the Windows PC.",2017-12-02 23:17:52+00:00,0,597226,"@261598 Sorry for the repetition, Jenna! One reason this happens is that advertisers buy ad space during specific programs that they believe their target audience will be watching. We recommend tailoring your ad preferences from a computer here: https://t.co/4jUgTZxAj7. ✅",2017-12-03 19:26:52+00:00,1,42,False,False,1,False,True,gold_pool,False
531110,597229,@hulu_support if my next charge is $39.99 on December 5 2017 then why you guys took 7.99 out today,2017-12-03 18:18:59+00:00,0,597228,"@201535 Uh oh! It sounds like you may have a second account, Belinda. Please grab your billing statement and reach out to us over chat or phone, at: https://t.co/6YdK7bvQN7. We'll track down the charges and wrap this up for you from there! 💪",2017-12-03 19:20:18+00:00,1,46,False,False,1,False,True,gold_pool,False
531114,597231,@hulu_support @157733 Buffering with jet game too,2017-12-03 19:47:53+00:00,2,597233,"@171952 Hey, Dana! We've just received word that streaming should be stabilizing now. If you would, try a quick reboot during the next commercial. If that's no help, try picking up the live stream from the network page directly.",2017-12-03 20:58:24+00:00,1,41,False,False,3,False,False,gold_pool,False
531114,597232,@hulu_support having buffering issues again today with CBS while watching Jaguars/Colts. Cmon guys FIX THIS!!! About to switch to another provider. Fix the live sports,2017-12-03 18:11:27+00:00,0,597230,"@157733 Oh no! Sorry for the ongoing trouble, Dana. While our team continues to investigate, try logging into the CBS app: https://t.co/qeNe09yc0o with your Hulu credentials and supported device: https://t.co/MRh7LxlQXc.",2017-12-03 19:18:15+00:00,1,36,False,False,3,False,True,gold_pool,False
496562,598412,"@hulu_support Also, the buffering was an issue on my mobile app and computer too.",2017-12-02 23:29:10+00:00,3,598411,"@251319 We're so sorry for the trouble yesterday, Stephanie! We definitely understand the frustration, and we're working to make sure this doesn't happen again. Our apologies for any inconvenience this caused!",2017-12-03 20:12:18+00:00,1,34,False,False,5,True,False,gold_pool,False
532288,598415,@115940: Your CBS stream is terrible right now. It keeps being interrupted. All other channels seem fine. A shame since I want to watch the SEC Championship.,2017-12-02 23:23:23+00:00,0,598414,@252544 We're so sorry for the trouble yesterday! Our team is aware of this and investigating: https://t.co/NRy8VAcsLp. Apologies for any frustration/inconvenience this caused!,2017-12-03 20:07:26+00:00,1,28,False,False,1,False,True,gold_pool,False
496562,561124,@hulu_support Constant buffering on all device types. I want to like your service but this quality is super disappointing.,2017-12-02 23:30:19+00:00,1,598416,"@261892 Hey, Jeremy! Sorry to hear of the trouble. Let's see what we can do to turn this experience around for you. If you're noticing the same behavior across multiple platforms, please try to troubleshoot with: https://t.co/HXpLyTU79x. ✅ Keep us posted on an improvement!",2017-12-03 20:03:22+00:00,1,48,False,False,5,True,False,gold_pool,False
496562,561126,@hulu_support Still not fixed...just lost a subscriber,2017-12-02 23:28:42+00:00,1,598417,"@261893 Snap! Sorry for the let-down, as we'd hate to lose you, Malcolm. What device were you streaming with? Did you get a specific error message? We've received reports that others users who tried: https://t.co/HXpLyTU79x had success with streaming smoothly again! ✅",2017-12-03 19:59:21+00:00,1,47,False,False,5,True,False,gold_pool,False
532295,598420,@115940 whats with all the f bombs in your commercials tonite? Watching family shows with my 6 yr old. Been at least 3 in 1 break,2017-12-02 23:27:30+00:00,0,598418,@261894 Oh no! We'd love to take a closer look at this. Please reach out: https://t.co/6YdK7bvQN7 with the inappropriate ad that played and the show it played during so we can further investigate.,2017-12-03 19:57:45+00:00,1,37,False,False,2,False,True,gold_pool,False
496562,561157,@hulu_support I want to watch it on my TV.  That's why I am paying for the Live TV not so I can watch it on my computer.,2017-12-02 23:25:03+00:00,1,598421,@261895 We definitely understand the frustration. We're investigating to ensure this doesn't happen again! Our sincere apologies for any inconvenience this caused.,2017-12-03 19:48:58+00:00,1,24,False,False,5,True,False,gold_pool,False
532301,598423,@hulu_support Thanks for the response. Sounds good,2017-12-03 21:02:41+00:00,2,598425,@261896 Thanks for the support. We truly appreciate your patience. Have a wonderful rest of your weekend!,2017-12-03 21:34:29+00:00,1,17,False,False,3,False,False,gold_pool,False
532301,598424,@115940 coverage during the SEC championship is garbage. Never had it this bad.,2017-12-02 23:21:40+00:00,0,598422,"@261896 Our apologies for the trouble streaming during the game yesterday. 😔 We’re working to make improvements and updates for future games, so we’ll be sharing your feedback and experience with the appropriate teams here. Please let us know if you need anything else!",2017-12-03 19:47:45+00:00,1,45,False,False,3,True,True,gold_pool,False
533255,599392,"Sorry @115940 but your Live TV is unwatchable, even with high speed Internet.",2017-12-03 20:01:08+00:00,0,599391,"@262185 Oh no! Sorry for any frustration, Chris. We'd like to see how we can turn this around. What primary device do you stream Hulu through? Are you getting a specific error message? Let us know if you notice an improvement after trying this: https://t.co/HXpLyTU79x. ✅",2017-12-03 20:43:31+00:00,1,49,False,False,1,False,True,gold_pool,False
533257,599394,@hulu_support Is there a way to get shows to play live right away or a shortcut to get a show to play live? Every time I start a show (specifically an NFL game) it starts it from the beginning and I have to fast forward all the way to the live portion,2017-12-03 18:44:01+00:00,0,599393,"@262186 Sorry about that, Matthew! While backing out and picking up the live feed directly from the network page should help, please know we're actively looking into options for improving this. We'll be sure to pass along your vote, as well!",2017-12-03 20:40:10+00:00,1,43,False,False,1,False,True,gold_pool,False
533259,599396,@hulu_support and now I can't watch NFL because the same crap as yesterday. Cancelling Hulu live now.,2017-12-03 19:34:56+00:00,0,599395,@260333 We would certainly hate to see you go! Our team is still investigating and working to get this resolved ASAP. Our apologies again for the continued trouble.,2017-12-03 20:35:52+00:00,1,28,False,False,1,False,True,gold_pool,False
533261,599398,@hulu_support here we go again with streaming issues for football on cbs. This is really getting old,2017-12-03 19:59:28+00:00,0,599397,"@260824 Apologies for the continued trouble, Cody. We'd like to investigate this. What device do you stream with? Getting any error messages? For now, please try: https://t.co/HXpLyTU79x and keep us posted if you notice an improvement. Thanks for your patience!",2017-12-03 20:35:44+00:00,1,44,False,False,1,False,True,gold_pool,False
533263,599400,"@hulu_support still with the ps4 playback failures. Only happens on shows with ads, when trying to load the pre-show ad. Not on my HBO upgrade.. is this your way of forcing us to upgrade to commercial free?",2017-12-02 23:23:12+00:00,0,599399,"@262187 Absolutely not! As mentioned, that shouldn't be happening and we'd love to take a closer look. When you have a moment, reach out here: https://t.co/6YdK7bvQN7 so we can further investigate!",2017-12-03 20:16:11+00:00,1,36,False,False,1,False,True,gold_pool,False
496562,561135,@hulu_support We deserve a refund for this month. Service is too expensive for this type of service. @hulu_support @115940,2017-12-02 23:55:36+00:00,1,600818,"@262504 Our sincere apologies for the trouble yesterday, Jaron. To discuss billing, please give us a call or chat here: https://t.co/6YdK7bvQN7.",2017-12-03 21:14:34+00:00,1,24,False,False,5,True,False,gold_pool,False
534302,600820,Why is cbs the only one bufferiing when im trying to watch chiefs jets game @hulu_support,2017-12-03 20:04:00+00:00,0,600819,"@262505 Sorry, Jeff! We're looking into similar reports at this time. For now, please try a quick device+modem reboot for comparison, and thanks for bearing with us.",2017-12-03 21:12:45+00:00,1,29,False,False,1,False,True,gold_pool,False
534304,600823,I mostly like @115940 live a lot as an alternative to cable but streaming performance during sporting events is horrendous,2017-12-03 19:52:49+00:00,0,600822,"@262506 Sorry about that, Alexander! Rest assured that we're actively working to improve this now—in fact our CBS feed was just reported to be stabilized. Please know that we'll continue to work on this for the future, and will definitely pass along the feedback accordingly.",2017-12-03 21:10:03+00:00,1,48,False,False,1,False,True,gold_pool,False
534306,600825,@hulu_support what’s going on with live streaming @131187? Buffering and quality issues can’t watch @174356 game,2017-12-03 20:00:41+00:00,0,600824,"@262507 Sorry, Kim! We're looking into this issue with this CBS station. Our apologies for any inconvenience and thanks for bearing with us!",2017-12-03 21:09:50+00:00,1,24,False,False,1,False,True,gold_pool,False
534308,600827,@hulu_support how can i request a refund? your product is terrible and keeps erroring out or keeps trying to load the live stream,2017-12-02 23:33:52+00:00,0,600826,"@262508 Sorry for the trouble yesterday, Daniel! This was a known issue our team was investigating: https://t.co/NRy8VAcsLp. To discuss billing, please call/chat us here: https://t.co/6YdK7bvQN7.",2017-12-03 21:09:22+00:00,1,32,False,False,1,False,True,gold_pool,False
496562,561147,@hulu_support Trying to watch NFL games is pretty much a no go. Constant buffering.,2017-12-03 19:59:30+00:00,1,600829,"@262509 We truly apologize for any frustration and disappointment, Jason. Our team is investigating the buffering behavior. We're working hard to fix the stream ASAP but for the time being, use your Hulu login to authenticate on mobile or desktop via: https://t.co/qeNe09yc0o.",2017-12-03 21:06:47+00:00,1,46,False,False,5,False,False,gold_pool,False
534313,600832,@115940 @hulu_support And it’s skipping to different points in the game. It’ll go forward 30 seconds and then flip back to the halftime show! This is unacceptable,2017-12-03 19:59:53+00:00,1,600831,"@262510 Apologies, Matt! If you were running into trouble with CBS, things should be better now. If you haven't yet—try a fresh reboot during the next commercial to reset things. You can also try backing out and picking up the live feed from the network page directly.",2017-12-03 21:06:42+00:00,1,49,False,False,2,False,False,gold_pool,False
534315,600835,@hulu_support can we get some kind of answer on streaming?,2017-12-02 23:36:36+00:00,0,600834,@262511 Sorry for the frustrations this may have caused! We’re working to make improvements and updates for future games. We'll definitely be sure to share your feedback about your experience with our team.,2017-12-03 20:58:21+00:00,1,35,False,False,1,False,True,gold_pool,False
534317,600837,@115940 your live stream is not working today. Not impressed,2017-12-03 19:50:46+00:00,0,600836,"@262512 Apologies for any trouble, Nick! If you were running into trouble with CBS (https://t.co/NRy8VAcsLp), things should be better now. Try a quick reboot if you're still having trouble. We'll be here if that's no help!",2017-12-03 20:54:10+00:00,1,42,False,False,1,False,True,gold_pool,False
534319,600839,@115940 you guys need to get the live tv buffering improved. It’s gotten worse not better,2017-12-03 20:00:48+00:00,0,600838,"@262513 Thanks for reaching out, Jon! Our sincere apologies for the continued trouble! Our team is working to get this resolved ASAP. We're so sorry for any inconvenience this has caused!",2017-12-03 20:48:25+00:00,1,32,False,False,1,False,True,gold_pool,False
535396,601919,@115940 is the @19606 over because I haven’t seen any new episodes come out lately?,2017-12-03 00:42:35+00:00,0,601918,@262855 Correct. The last episode was added on 11/14. Not to worry though! You'll still be able to relive all your favorite past Mindy moments here: https://t.co/TIqNii1Ej2 or through any supported device. 💚,2017-12-03 21:57:36+00:00,1,37,False,False,1,False,True,gold_pool,False
446870,507610,@115940 @115940 my Xbox one,2017-12-03 01:05:43+00:00,1,601920,"@236534 Thanks for this info! Let's also try running through: https://t.co/Vhwt8NxkrE. If you haven't already, also unplug your device, modem, and router for a few mins.",2017-12-03 21:56:14+00:00,1,31,False,False,2,False,False,gold_pool,False
535401,601923,Another fail from @115940 and @hulu_support . Canceled and moved on to @126972,2017-12-03 01:02:56+00:00,0,601921,"@262856 We're sorry to see you go, Scott! If you have any specific feedback for us, we'd be happy to forward your words to our team. We're always looking to improve.",2017-12-03 21:53:13+00:00,1,34,False,False,2,False,True,gold_pool,False
535403,601925,Beta testing @115940's new live TV program is all fun and games until it turns out it sucks...,2017-12-03 20:13:33+00:00,0,601924,"@262857 Sorry to hear about this, Julia! Were you having trouble streaming on CBS earlier? If so, our team is looking into this with high priority and we thank you for bearing with us.",2017-12-03 21:47:40+00:00,1,34,False,False,1,False,True,gold_pool,False
535405,601927,@hulu_support forgot to cancel trial before it expired. Never really used the service. If I cancel the same day I'm charged do I at least still have access for the month I accidentally paid for?,2017-12-03 00:42:51+00:00,0,601926,"@262858 Absolutely! You'll def have the rest of the remaining paid period when you cancel during a billing cycle just as long as you don't hit the ""Cancel Today"" button which will end service immediately. Let us know here: https://t.co/6YdK7bvQN7 if you need any further support!",2017-12-03 21:43:30+00:00,1,51,False,False,1,False,True,gold_pool,False
535407,601929,@115940 @115821 needs to be support for fire stick and watching live sports. Why is there no automatic “go live” feature. I have to manually scrub through 2 1/2 hours of game footage to get to real time. #poordesign #tryagain,2017-12-03 20:50:22+00:00,0,601928,"@262859 Hi, Wayne. Sorry for any frustration! We definitely see the benefit in having a ""jump to live"" feature available on Fire TV devices, so we'll be sure to share the feedback with our dev team as we continue making improvements to our service.",2017-12-03 21:42:30+00:00,1,45,False,False,1,False,True,gold_pool,False
535409,601931,The @115940 interface for Roku is so terrible I’m considering cancelling my Hulu account. Just saying. I️ mean. It’s bad.,2017-12-03 00:36:04+00:00,0,601930,@262860 Sorry to hear you aren't a fan! Anything in particular giving you trouble? We're continuing to make updates based on viewer feedback: https://t.co/aLiMNa5EGq.,2017-12-03 21:38:32+00:00,1,29,False,False,1,False,True,gold_pool,False
535411,601933,@115940 live streaming is awful. Needs to be fixed.,2017-12-03 19:59:28+00:00,0,601932,"@262861 Sorry to hear this, Josh! Were you trying to watch CBS perhaps? If so, there was a known issue earlier that our team was investigating. Let us know if you're still having trouble and which network is affected!",2017-12-03 21:36:29+00:00,1,40,False,False,1,False,True,gold_pool,False
535413,601935,"@115940 Hey. why does your shows, show adult explicit content during comercials, in kids shows?
PLEASE STOP IT!",2017-12-03 00:24:34+00:00,0,601934,"@262862 Hey, Jose! We'd like to look into this ASAP. Please get in touch here: https://t.co/6YdK7bvQN7 and let us know the show you were watching and the inappropriate ad that played during it. We'll investigate.",2017-12-03 21:36:20+00:00,1,40,False,False,1,False,True,gold_pool,False
535415,601937,@115940 my mistake- I was under the impression “live tv” meant that I could watch football like live...sans the 7494728 buffering breaks? 🙄 https://t.co/nccjvfa7ch,2017-12-03 20:09:39+00:00,0,601936,"@262863 We're truly sorry for this experience during the Patriots/Bills game on CBS, Haley! We are looking into similar reports at this time and we thank you for bearing with us.",2017-12-03 21:35:36+00:00,1,33,False,False,1,False,True,gold_pool,False
535417,601939,when is the second season of #QUEENSUGAR gonna be added to @115940?!,2017-12-03 00:40:57+00:00,0,601938,@262864 No dates to share at this time but we'll let our team know you'd like to see more episodes sooner rather than later! Be sure to keep the show in My Stuff or Watchlist for all updates. 👍🏽,2017-12-03 21:33:26+00:00,1,40,False,False,1,False,True,gold_pool,False
535419,601941,"@hulu_support Whenever I start Hulu on my Xbox 360, it keeps saying ""Loading Error""",2017-12-03 00:10:31+00:00,0,601940,"@253191 Sorry for the delayed response! ERROR97 is a known issue we're looking into. Based on your reply here: https://t.co/usi8FBjhLB it sounds like a restart did the trick, but feel free to reach out to us by phone or chat: https://t.co/6YdK7bvQN7 if the issue persists.",2017-12-03 21:32:49+00:00,1,52,False,False,1,False,True,gold_pool,False
535421,601943,"@hulu_support Once again, streaming of a live sports event is flaky, this time the New England - Barfalo game.  C'mon, there are more options out there now, Please fix ASAP",2017-12-03 20:08:08+00:00,0,601942,@262865 Our apologies for this experience! We are looking into similar reports with high priority. Rest assured we'll share the honest feedback as we continue to make improvements to our Live service and we thank you for bearing with us.,2017-12-03 21:30:35+00:00,1,41,False,False,1,False,True,gold_pool,False
535424,601946,@115940 @hulu_support we are watching Bob's Burgers and Showtime commercials keep playing and they have said the S and F word. Not appropriate! Fix it please.,2017-12-03 00:34:07+00:00,0,601944,@161047 Thanks for bringing this to our attention! Which device did this occur on? Any specific season/ep of Bob's Burgers or across the board? We'll investigate.,2017-12-03 21:29:58+00:00,1,29,False,False,2,False,True,gold_pool,False
