conversation_id,customer_tweet_id,customer_text,customer_created_at,depth,brand_tweet_ids,brand_reply_text,brand_first_reply_at,n_brand_replies,reply_word_count,is_deflection,deflection_only,conv_max_depth,customer_thanked_after,is_thread_opener,split,has_exact_twin_in_history,n_words,cluster,stratum,natural_weight,llm_suggested_intent,llm_suggested_confidence,llm_suggested_escalate,human_intent,human_escalate,human_escalation_reason,human_difficulty,human_ambiguous,human_notes,label_timestamp,seconds_spent,round
502029,566881,"I'd like to thank @26190 and @115940 for reminding me of my mother's painful suffering and death every 10 minutes via these Keytruda ads.
Just trying to escape from reality for a few minutes with some @733 but I guess there really is no escape.",2017-12-02 17:55:50+00:00,0,566880,"@252917 Apologies for any trouble, Adam. Some shows have a limited number of advertisers, but try updating this page for more variety: https://t.co/4jUgTZxAj7.",2017-12-03 01:01:16+00:00,1,26,False,False,1,False,True,gold_pool,False,45,8,likely_sensitive,0.14285714285714285,commercials_and_ads,0.98,True,,,,,,,,,
455734,517227,@115940 @hulu_support when are u adding todays general hospital be up on hulu?,2017-12-01 22:41:16+00:00,0,517225,"@239255 Hi there! You should be able to catch it across devices currently. For ease, watch it directly here: https://t.co/tMIw9LiZNK. If it's not appearing in an app yet, try unplugging it for 2-3 mins and checking once more. Hope this helps!",2017-12-02 01:42:30+00:00,1,46,False,False,2,False,True,gold_pool,False,13,3,likely_sensitive,0.14285714285714285,content_availability,0.99,True,,,,,,,,,
429091,488621,"lol i got my feed back and it picked up where it died 4 minutes ago and won't let me ff because its on ""advertisements"" for the next 3 minutes even though I pay to not have advertisements @115940",2017-12-01 03:55:30+00:00,0,488619,"@231350 Sorry to hear you lost the stream! What device did this occur on? As for ads, the No Commercials Add-on only applies to content in our on-demand library and not to the ads in our Live TV service. For details: https://t.co/8wrwlQWDIl.",2017-12-01 15:51:36+00:00,1,47,False,False,3,False,True,gold_pool,False,39,7,likely_sensitive,0.14285714285714285,commercials_and_ads,0.95,True,,,,,,,,,
401146,457258,@115940 I’ve reset my password like 20 times and haven’t received a link via email. Please assist,2017-11-30 23:06:56+00:00,0,457257,"@223571 Oh no! Sorry for the trouble accessing your account. We'd definitely like to help you get back in. To make sure you've got the correct account information, please give us a call with your billing zip code and email address at the number here: https://t.co/LkhXOWWq74",2017-12-01 00:15:33+00:00,1,51,False,False,1,False,True,gold_pool,False,17,2,likely_account_action,0.1,account_and_billing_management,0.95,True,,,,,,,,,
498429,563204,What’s going on with my live feed ? @115940 Do I need to cancel my subscription? Hit me back,2017-12-02 21:50:05+00:00,0,563203,"@251848 Our sincere apologies! We're investigating with high priority and working to resolve this ASAP. For now, try using: https://t.co/qeNe09yc0o on a supported device (https://t.co/MRh7LxlQXc).",2017-12-02 23:12:28+00:00,1,32,False,False,1,False,True,gold_pool,False,19,7,likely_account_action,0.1,live_tv_streaming,0.9,True,,,,,,,,,
496562,561135,@hulu_support We deserve a refund for this month. Service is too expensive for this type of service. @hulu_support @115940,2017-12-02 23:55:36+00:00,1,600818,"@262504 Our sincere apologies for the trouble yesterday, Jaron. To discuss billing, please give us a call or chat here: https://t.co/6YdK7bvQN7.",2017-12-03 21:14:34+00:00,1,24,False,False,5,True,False,gold_pool,False,19,2,likely_account_action,0.1,account_and_billing_management,0.92,True,,,,,,,,,
2744397,2919738,@hulu_support When I cancel my subscription will it take place the day I cancel. Is there any monthly cutoff date that has to be met so I’m not charged for the next month. Can I just cancel live only?,2017-11-29 15:36:41+00:00,19,2919739,"@162160 Both an immediate cancellation &amp; pending cancellation are available to you. A pending cancel will give you access until the end of your current billing cycle. If you wish to keep our base plan, the option to remove Live TV is also available: https://t.co/Cf1Guq9H8d.",2017-11-29 16:06:34+00:00,1,48,False,False,20,False,False,gold_pool,False,39,2,likely_account_action,0.1,account_and_billing_management,0.99,True,,,,,,,,,
2730053,2905261,"@115940 I’m not pleased with this service, my video keeps freezing but i hear the Audio. Im running through WiFi, i demand a refund!",2017-11-28 12:08:05+00:00,0,2905259,"@804537 Sorry, Ken! That shouldn't be the case whatsoever. What device is this happening on? Is all content affected? Any errors?",2017-11-28 19:33:43+00:00,1,22,False,False,3,False,True,gold_pool,False,24,2,likely_account_action,0.1,technical_support_and_errors,0.95,True,,,,,,,,,
2796159,2972718,@hulu_support I️ was charged $46 and some change when I️ didn’t even make any purchase from Hulu! Didn’t receive any email about my subscription becoming active again. I️ need a refund,2017-11-30 00:55:50+00:00,0,2972717,@819898 Sorry for any unexpected charges! Please give us a call from the number on the following page so we can take a closer look at what might've happened: https://t.co/LkhXOWWq74.,2017-11-30 01:35:29+00:00,1,34,False,False,1,False,True,gold_pool,False,31,3,likely_account_action,0.1,account_and_billing_management,0.99,True,,,,,,,,,
401151,457263,So yesterday I thought I had canceled my @115940 account but was still charged today for another month which overdrafted my account $30 so now I’m about -$40 in the hole 😊 and they won’t refund me 😊😊😊😊😊,2017-11-30 22:57:04+00:00,0,457262,"@223573 Sorry for any frustration! We can't make any guarantees, but if you reach back out: https://t.co/6YdK7bvQN7 we'd be happy to see if we have any options available for you.",2017-12-01 00:02:48+00:00,1,35,False,False,1,False,True,gold_pool,False,38,9,likely_account_action,0.1,account_and_billing_management,0.99,True,,,,,,,,,
494853,559344,@hulu_support ASAP? It is the 2nd half. Please refund my monthly charge.,2017-12-02 22:58:17+00:00,2,559346,"@250734 We'd be happy to take a look at your account and review our options together. When you have a moment, call or chat us here: https://t.co/6YdK7bvQN7. In the meantime, we'll share your experience with the right teams while we work to continually improve our services.",2017-12-03 01:40:05+00:00,1,51,False,False,3,False,False,gold_pool,False,12,2,likely_account_action,0.1,account_and_billing_management,0.9,True,,,,,,,,,
2750496,2925915,"@hulu_support I'm trying to cancel my account but ""Account"" page wont load.  Tried 2 mobile devices and laptop with same results.  Chat and phone wait times are over 1/2 hour.",2017-11-29 02:46:01+00:00,0,2925914,"@809561 Apologies, Nick! We're looking into the behavior affecting the account page. If you have time to spare: https://t.co/6YdK7bvQN7.",2017-11-29 03:21:59+00:00,1,23,False,False,1,False,True,gold_pool,False,30,9,likely_account_action,0.1,account_and_billing_management,0.85,True,,,,,,,,,
496562,594442,@hulu_support Not looking to cancel. I want a refund for something that wasn’t working.,2017-12-03 18:18:32+00:00,3,594443,"@251014 Completely understood, Elizabeth. We'd be happy to discuss any options. Please send us a ping or a ring at: https://t.co/6YdK7bvQN7. We'll verify your account details and take it from there. 👍",2017-12-03 19:22:28+00:00,1,36,False,False,5,False,False,gold_pool,False,14,2,likely_account_action,0.1,account_and_billing_management,0.95,True,,,,,,,,,
2739376,2914721,@hulu_support You lie,2017-11-29 03:22:43+00:00,2,2914723,"@806829 If you prefer, we do offer: https://t.co/cZHqrcmWQY. Either way, we'll make sure your feedback reaches the right teams here. We hope to see you again at some point in the future!",2017-11-29 04:01:54+00:00,1,36,False,False,3,False,False,gold_pool,False,3,2,junk_or_offtopic,0.1111111111111111,other,0.95,True,,,,,,,,,
2698179,2872787,@hulu_support help,2017-11-28 01:51:28+00:00,0,2872785,"@304770 We're here for you Robbie! Just let us know what's going on. The more detail you provide, the better we'll be able to assist.",2017-11-28 03:38:13+00:00,1,28,False,False,2,False,True,gold_pool,True,2,2,junk_or_offtopic,0.1111111111111111,other,0.99,True,,,,,,,,,
2753829,2929271,@hulu_support Amazon fire,2017-11-29 05:57:02+00:00,2,2929273,"@810361 Roger that. Do you ever notice this trouble with a particular network only? Are more devices connected to your WiFi at that time? The steps we previously sent should most definitely help, but in the event they don't—try: https://t.co/TR6ei0cnf1 as well. We'll standby.",2017-11-29 13:37:00+00:00,1,50,False,False,5,True,False,gold_pool,False,3,2,junk_or_offtopic,0.1111111111111111,technical_support_and_errors,0.7,False,,,,,,,,,
2700287,2874917,Same... https://t.co/ZXJfsBGtUd,2017-11-28 02:27:34+00:00,0,2874915,"@798131 Yikes! Sorry about that. What device(s) are you streaming with? The more information you provide, the more fully we can help.",2017-11-28 04:40:49+00:00,1,23,False,False,5,False,True,gold_pool,False,2,4,junk_or_offtopic,0.1111111111111111,other,0.9,True,,,,,,,,,
403888,460324,@hulu_support No,2017-12-01 02:27:36+00:00,4,460325,@224378 Got it. It might be the case that we don't have the live streaming rights to your local ABC affiliate at this time. Does ABC appear as on-demand only if you enter your ZIP here: https://t.co/rjjbP5u0Fj ?,2017-12-01 02:30:30+00:00,1,42,False,False,10,True,False,gold_pool,True,2,2,junk_or_offtopic,0.1111111111111111,other,0.95,True,,,,,,,,,
2700287,2874916,@hulu_support Xbox one,2017-11-28 04:44:08+00:00,2,2874918,@798131 Gotcha! What game/channel were you trying to watch when this error popped up? Mind sending us your city/state?,2017-11-28 14:54:32+00:00,1,21,False,False,5,False,False,gold_pool,True,3,2,junk_or_offtopic,0.1111111111111111,other,0.6,True,,,,,,,,,
457402,519026,@hulu_support It's complicated,2017-12-02 02:19:54+00:00,2,519028,@239751 Feel free to give us a call or chat for one on one support: https://t.co/6YdK7bNrEF. We'd be happy to help there as well!,2017-12-02 04:46:58+00:00,1,28,False,False,3,False,False,gold_pool,False,3,2,junk_or_offtopic,0.1111111111111111,other,0.9,True,,,,,,,,,
458589,520327,@hulu_support Hardwired,2017-12-02 13:56:43+00:00,4,520328,"@240087 Got it. Sorry for the continued trouble, Anthony! Since you're not seeing any improvement please reach out to our team here: https://t.co/6YdK7bvQN7 via live chat or by phone for further assistance.",2017-12-02 14:20:56+00:00,1,36,False,False,5,False,False,gold_pool,False,2,2,junk_or_offtopic,0.1111111111111111,other,0.8,True,,,,,,,,,
2693303,2867812,@hulu_support Any update?,2017-11-29 19:04:10+00:00,2,2867814,"@796445 Hello, Hannah! Thanks for circling back to us. Unfortunately, we have no news to share at this time. If you haven't already, be sure to add the Shark Tank series to your Watchlist/My Stuff for any new episode updates. We appreciate your patience.",2017-11-29 19:28:56+00:00,1,46,False,False,3,False,False,gold_pool,False,3,2,junk_or_offtopic,0.1111111111111111,other,0.7,True,,,,,,,,,
408598,465684,@hulu_support What’s the Teal-8 error I’m getting while trying to watch the NFL game?,2017-12-01 04:07:10+00:00,0,465682,"@129110 Uh oh! What game are you viewing when that error pops up, Brian? What device is in use? If you exit playback and select the steam from the network page, does the error persist? Keep us posted.",2017-12-01 04:23:09+00:00,1,38,False,False,3,False,True,gold_pool,False,14,1,topup,0.16666666666666666,technical_support_and_errors,0.9,False,,,,,,,,,
2793857,2970421,I REALLY hate the new @115940 interface on the samsung tv app... Where are the tiles!? I’m visual. 😫#hulupocalypse https://t.co/F9899wWMog,2017-11-30 00:14:38+00:00,0,2970419,"@150119 Sorry for any frustration, Ashley! My Stuff should have tiles like you're used to (https://t.co/OrkRH6RTeH), and this guide may help you to become more familiar with the new interface: https://t.co/zS2PPOcsyE. We'll make sure your feedback reaches our developers!",2017-11-30 00:25:00+00:00,1,47,False,False,2,True,True,gold_pool,False,20,5,topup,0.16666666666666666,app_interface_and_ux,1.0,False,,,,,,,,,
499570,564392,@hulu_support Here we go again...another day another messed up game. Can't enjoy my @252193 football because Hulu live won't work ..again.  Two days in a row.,2017-12-03 20:03:43+00:00,4,564393,"@252192 Sorry for the continued trouble, Davy! We are monitoring for similar reports at this time. Again, our apologies and the inconvenience and thanks for bearing with us while we work on remedying this.",2017-12-03 21:20:11+00:00,1,34,False,False,5,False,False,gold_pool,False,26,3,topup,0.16666666666666666,live_tv_streaming,0.95,False,,,,,,,,,
505916,570973,My @115940 live stream of the #SECChampionship is useless.,2017-12-02 23:55:59+00:00,0,570972,"@254103 Our sincere apologies for the trouble, Ty! What you encountered is something we're investigating with high priority. We're committed to continually improving our services, so we'll make sure your experience and report reaches the appropriate teams.",2017-12-03 03:56:37+00:00,1,40,False,False,1,False,True,gold_pool,False,9,1,topup,0.16666666666666666,live_tv_streaming,0.95,False,,,,,,,,,
71646,92896,@hulu_support why is Hulu not working and I can't talk to anyone and your have nothing helpful on your support site.,2017-11-30 06:47:17+00:00,0,92894,"@136109 Hey, Cindy—we're so sorry to hear about this experience! This shouldn't be the case. What sort of trouble are you running into? We'd love to see if we can help you here on Twitter!",2017-11-30 15:33:14+00:00,1,39,False,False,3,False,True,gold_pool,False,21,3,topup,0.16666666666666666,technical_support_and_errors,0.85,False,,,,,,,,,
508130,573263,@hulu_support already missed almost the whole 1st period. Why is the Anaheim v Preds game showing a basketball game?? Help!,2017-12-03 01:48:28+00:00,0,573262,"@254737 Apologies for the trouble today, Lauren! Our team is looking into the mixup with the network. We'll be forwarding your experience along for review, but if there is anything else we can assist with please let us know.",2017-12-03 05:52:28+00:00,1,40,False,False,1,False,True,gold_pool,False,20,1,topup,0.16666666666666666,live_tv_streaming,0.9,False,,,,,,,,,
